text,label
S.Korean industrial output growth slides to nine-month low South Korea #39;s industrial output growth plunged to,business
IBM launches research centre for SMEs Information technology (IT) giant IBM is ready to grab more,tech
Disney Says Expanding Video Game Investment  LOS ANGELES (Reuters),tech
"Lanka will depend on Asia Cup momentum Karachi, October 5: Sri Lankan captain Marvan Atapattu said",sport
Kohl's Reconnects With Mothers The specialty department store chain goes back to basics to get in,business
Finnish Watchdog Raps TV Game Operators  HELSINKI (Reuters),tech
HP's Software Woe Has Bigger Industry Implication  NEW YORK (Reuters),tech
"WRAPUP 1-Feyenoord, Steaua reach last 32 in UEFA Cup Feyenoord won the battle of the former",sport
Nortel: Nowhere To Go But Up NEW YORK,business
Israel Vows Response to Rocket Fire from Lebanon (Reuters) Reuters,politics
"Supercomputer Seeks Comeback Vector supercomputers, the original giant machines for massive computing tasks, have largely been",tech
"Telescopes capture planets in the making Planet-building is dusty work, and now two space telescopes have",tech
Coulthard eyes Williams DAVID COULTHARD has thrown his hat in the ring to fill Jenson Buttons,sport
Dot-Com Back: Varsity Group Turns the Corner Inside    Varsity Group Inc.,tech
FDI hike in civil aviation cleared In a move that could boost the aviation sector in,business
Iraqis suspect executed soldiers were set up Iraqi officials suspect that 50 US trained Iraqi soldiers murdered by insurgents,politics
"Security Tight for Anniversary of Bali Bombings  KUTA BEACH, Indonesia (Reuters)",politics
Consumer Goods: RFID Tops To-Do List In Consumer Goods Consumer goods companies #39; top tech projects,tech
Priest Holmes Helps Chiefs to First Victory (Reuters) Reuters,sport
Saudis to be sued over 9/11 Senior members of the ruling Saudi royal family have been,politics
"BC's Bulman ready to tackle Mountaineers Long before the college football season started, followers of Boston",sport
Astros Top Rockies to Claim NL Wild Card (AP) AP,sport
Dell Q3 profit rises 25 percent SAN FRANCISCO (CBS.MW) -- Dell Inc.,business
Four US soldiers face hearing in Germany over Iraq prisoner abuse BERLIN : Four US soldiers,politics
"Martha wings it for 1st jail Thanksgiving There probably will not be any polished silver, napkin",business
"Live: Ryder Cup The 35th Ryder Cup starts at 1310 BST on Friday, when the opening",sport
"But seriously folks By now, it's clear that the parity in the NFL this season doesn't",sport
Bush Cabinet Quote Box (AP) AP,politics
"Ebay Reports Sharply Higher Profit EBay, the world's largest online marketplace, today posted a quarterly profit",business
Owens Runs Wild as Eagles Destroy Cowboys (Reuters) Reuters,sport
Hollywood Writer Sues Microsoft Over Yoga Game Academy Award-winning screenwriter Roger Avary has sued Microsoft Corp.,tech
Slip a Geek Book Under the Tree Tech gifts needn't be electronic.,business
PeopleSoft not perfect on J.D.,tech
"Oprah, Cruise to Co-Host Nobel Concert Nobel Peace show host Oprah Winfrey smiles in the Oslo",politics
Top libraries to go online in deal with Google Students take note,tech
Study: meager recovery for IT job market The number of US information technology workers rose 2,business
Rep of Ire 1 Croatia 0 BRIAN KERR finished the international year on a high with,sport
Expropriation to preserve at- risk rain forest The federal government and a nonprofit group are buying,tech
Airbus questions EU's decision on Microsoft European aircraft manufacturer Airbus SAS has taken issue with part,tech
Greenspan Sees No Rise Soon for the Dollar Alan Greenspan's suggestions offered little relief to those,politics
Crude futures tumble for second day in row Crude oil futures nose-dived for a second day,business
"Enigma teams with DaimlerChrysler, T-Systems on parts and repair platform DaimlerChrysler's new system, Xentry, will replace",tech
Microsoft rolls out blogging service Microsoft #39;s entry into the blogging realm with MSN Spaces will,tech
Adobe pushing for DNG photo standard Adobe is currently trying to push a new image format,tech
Yukos unit may be sold for \$4bn Yukos' future is thrown into fresh doubt amid reports,business
Some Democrats Blame One of Their Own San Francisco Mayor Gavin Newsom's decision in February to,politics
Is Piracy Pushing Linux Sales? (PC World) PC World,tech
This week in security news Phishing is one of the fastest-growing forms of personal fraud in,tech
Server sales sag in the middle According to a report slated to be released Friday by,business
"As iPod evolves, rivals strive to keep pace roundup \Gateway switches on a combo music-photo device",tech
Bangladesh Is Surviving to Export Another Day Garment makers in poor countries have been dismayed over,business
Newcastle give Souness winning league start at Saints Newcastle United marked their first Premier League match,sport
Guerrouj makes history in middle-distance running in second-last &lt;b&gt;...&lt;/b&gt; ATHENS (CP),sport
Red Sox vs.,sport
Giant insurer under investigation The world #39;s largest insurer by market value is the target of,business
IDC: Handheld sales continue downward journey The global market for handheld devices continued to dwindle.,tech
Global Handset Sales Reached Record in 2nd Quarter,tech
Japan Shuts Citigroup Private Bank Unit Japan on Friday ordered Citigroup Inc.,business
PostgreSQL 8.0 will run on Windows Open-source database to jump from beta testing to production within,tech
Delta Gets Up to \$600M in New Financing Delta Air Lines Inc.,business
NBC deal hits Vivendi #39;s results Vivendi Universal posted a first-half net loss Tuesday that almost,business
Starbucks Serves Up Digital Music In-store CD burning service will be installed in coffeehouses in Seattle,tech
"US-based Stanley Works buying two security companies Stanley Works has agreed to buy Security Group Inc.,",business
"New York gets Pedro, Pavano On Nov.",sport
POLICE TO WARN ARSENAL amp; MAN U PLAYERS POLICE will visit the dressing-rooms of Manchester United,sport
Do You Deserve More Credit?,business
"Social responsibility in dollars and cents When tech companies want to do the right thing, Ernst",tech
"Santander cuts UK bank stake LONDON Banco Santander Central Hispano, Spain #39;s biggest bank, said Thursday",business
News: Undead IE bug rises from grave Recent updates to IE contain a serious regression that,tech
Arthritis Drug Vioxx Is Taken Off Market The decision by Merck   Co.,business
Holyfield bids to keep fighting Evander Holyfield is appealing against a medical suspension imposed upon him,sport
"Jury rules 9/11 was two attacks Attaching victory to a string of defeats, a jury yesterday",business
Spain Arrests 7 in Suspected Terror Plan (AP) AP,politics
Law Must Respond to Internet Revolution CURRENTLY in South Africa a man is being prosecuted for,tech
"US volcano belches more steam America's Mount St Helens belches more vapour, raising fears it might",politics
Peek at the Week: Ben vs.,sport
Yukos Said to Halt Some Exports to China MOSCOW,business
Nestle Confirms Targets After Rivals Warn  ZURICH (Reuters),business
"Freddie Mac to Resume Quarterly Profit Reports in #39;05 (Update4) Freddie Mac, the second biggest provider",business
Reliever Alfonseca signs with Marlins Free-agent reliever Antonio Alfonseca signed a one-year contract Friday to rejoin,sport
"Afghanistan Death Toll in 2004 Up to 957 KANDAHAR, Afghanistan",politics
Many Women Say Airport Pat-Downs Are a Humiliation Ata security checkpoint recently at the Fort Lauderdale,business
"IBM Introduces New Entry-Level Linux Servers In the past, IBM has offered Linux as an option",tech
"Drugs, Oil Drag Stocks Lower  NEW YORK (Reuters)",business
Lance Armstrong ponders options Armstrong might not compete in 2005 Tour de France: In his strongest,sport
West Lafayette place to be for battle of unbeatens Hope the quot;College Gameday #39; #39; crew,sport
Twenty Schools Sign Up for Legal Song Downloads  WASHINGTON (Reuters),tech
Court Weighs Legal Rights of Mich. Poor (AP) AP,politics
"US retail sales remain strong in Nov Retail sales rose 0.1pc in November, for the third",business
FCC OKs Broadband over Power Lines Yesterday #39;s decision by the Federal Communications Commission to remove,tech
"PeopleSoft chief fired for remark to analysts WILMINGTON, Delaware A director of PeopleSoft said that Craig",business
"Marlins shift games versus Expos to US Cellular Field Miami, FL (Sports Network)",sport
"Green, Rackers, Rogers earn NFC honors (Oct.",sport
"Lebanon Arrests 10 Al-Qaeda Suspects, Foils Embassy Attack BEIRUT, 23 September 2004",politics
Bulgaria Joins EU Mission in BiH Bulgaria has started its first co-mission with the EU in,politics
"Rocket #39;s success propels chances of space tourism Holding a US flag he carried into space,",tech
"Athens Track Set for Sizzling Men's 100 ATHENS, Greece",politics
Fannie Mae CEO Raines defends leadership Fannie Mae (FNM) CEO Franklin Raines defended his stewardship of,business
"Japanese Stocks May Rise; Nintendo, AOC, JFE, NTT Seen Gaining Japanese stocks may rise after companies",business
Bayern survive German Cup scare Bayern Munich survived a scare in the second round of the,sport
Productivity growth slows in 3d quarter The productivity of America's workers grew at a 1.8 percent,business
Nose-controlled mouse not to be sniffed at &lt;strong&gt;Letters&lt;/strong&gt; &lt;cite&gt;Reg&lt;/cite&gt; readers applaud sillytech,tech
"Market miscellany Buy Kingfisher (307p), the international DIY retailer.",business
UPDATE 1-Boje withdraws from India tour Spinner Nicky Boje has withdrawn from South Africa #39;s two-test,sport
End-of-summer gas prices fall For the hundreds of thousands of New Englanders who will fill up,business
Microsoft to launch new search engine Seattle,tech
Russian Scientist Jailed for Spying for China A Russian scientist convicted of spying for China was,politics
"UPDATE 2-ProQuest buying education company, stock jumps Electronic publisher ProQuest Co.",business
"Back in the swim: Peirsol, Coughlin give Americans much needed splash ATHENS",sport
Oil Back Up to \$55 on US Winter Stocks LONDON,business
House clears huge business tax revamp to end trade war The House last night passed the,business
Full Sudanese peace talks get off to a shaky start (AFP) AFP,politics
"SingTel teams up with Samsung to tap the Korean market Singapore Telecommunications Limited (SingTel) and Samsung Networks, an IP communications service provider in Korea, have signed an IP-VPN (Internet Protocol",tech
Prince Charles views reconstruction of Al-Aqsa pulpit in Jordan (AFP) AFP,politics
"How the worm turned on car makers FIVE years ago, Carlos Ghosn, the pioneering chief of",business
Ukrainian Government Blamed for Poisoning Opposition leader Viktor Yushchenko said Thursday that he was sure he,politics
North Korea Urges Refugees to Return to 'Warm Home' (Reuters) Reuters,politics
N.M. Church May Use Special Tea for Now (AP) AP,politics
Arsenal reserve goalkeeper Graham Stack charged with rape Arsenal reserve goalkeeper Graham Stack was charged Wednesday,sport
News: Judge dismisses keylogger case Covert use of a hardware keystroke logger does not violate federal,tech
Mike Danton Sentenced to 7 1/2 Years Former St.,sport
Profit Drops at NTT DoCoMo on Service Fees (AP) AP,politics
Rugby-Gregan signs with Wallabies through 2007 World Cup Australia captain George Gregan has signed a three-year,sport
US planes pound Fallujah FALLUJAH,politics
"Southeast Asia, China, Japan Work to Boost Trade Southeast Asian economic ministers met on Saturday with",business
Space Station Crew Begins Preflight Exams (AP) AP,tech
"Fears, prices soar as blockade tightens Nepalese soldiers check the bags of people heading for the",politics
McDonald's Same-Store Sales Rise 6.1 Pct.  NEW YORK (Reuters),business
Trial for Wall Street as blue-chips slump on warnings HIGHER oil prices and profit warnings from,business
Microsoft pact with Air Force could be model for DOD An enterprisewide software and services agreement,tech
Lieber Agrees to 3-Year Deal With Phillies (AP) AP,sport
