text,label,source
balco case trial date pushed back the trial date for the bay area laboratory cooperative (balco),sport,bbc
weak dollar trims cadbury profits the world s biggest confectionery firm cadbury schweppes has reported a,business,bbc
campbell: e-mail row silly fuss ex-no 10 media chief alastair campbell is at the centre of,politics,bbc
palestinian economy in decline despite a short-lived increase in palestinian jobs in 2003 the economy is,business,bbc
millions buy mp3 players in us one in 10 adult americans - equivalent to 22 million,tech,bbc
protesters plan airport challenge campaigners against the expansion of britain s airports have begun challenging the,politics,bbc
wales hails new superstar one game into his six nations career and gavin henson is already,sport,bbc
parmalat bank barred from suing bank of america has been banned from suing parmalat the food,business,bbc
santy worm makes unwelcome visit thousands of website bulletin boards have been defaced by a virus,tech,bbc
warnings about junk mail deluge the amount of spam circulating online could be about to undergo,tech,bbc
fit-again betsen in france squad france have brought flanker serge betsen back into their squad to,sport,bbc
oil prices fall back from highs oil prices retreated from four-month highs in early trading on,business,bbc
conservative backing for id cards the tories are to back controversial government plans to introduce id,politics,bbc
jones happy with henson heroics wales fly-half stephen jones admitted he was happy to hand gavin,sport,bbc
iran budget seeks state sell-offs iran s president mohammad khatami has unveiled a budget designed to,business,bbc
blair and brown criticised by mps labour mps have angrily criticised tony blair and gordon brown,politics,bbc
kennedy looks to election gains they may not know quite how to describe their position in,politics,bbc
schools to take part in mock poll record numbers of schools across the uk are to,politics,bbc
saudi ncci s shares soar shares in saudi arabia s national company for cooperative insurance (ncci),business,bbc
lloyd s of london head chides fsa the head of lloyd s of london the insurance,business,bbc
dementieva prevails in hong kong elena dementieva swept aside defending champion venus williams 6-3 6-2 to,sport,bbc
mido makes third apology ahmed mido hossam has made another apology to the egyptian people in,sport,bbc
bombardier chief to leave company shares in train and plane-making giant bombardier have fallen to a,business,bbc
profile: david blunkett before he resigned the position of home secretary on wednesday david blunkett had,politics,bbc
south african car demand surges car manufacturers with plants in south africa including bmw general motors,business,bbc
martinez sees off vinci challenge veteran spaniard conchita martinez came from a set down to beat,sport,bbc
microsoft seeking spyware trojan microsoft is investigating a trojan program that attempts to switch off the,tech,bbc
id theft surge hits us consumers almost a quarter of a million us consumers complained of,business,bbc
hitzlsperger waiting on o leary aston villa s thomas hitzlsperger is waiting to learn the future,sport,bbc
tories reject rethink on axed mp sacked mp howard flight s local conservative association has insisted,politics,bbc
what s next for next-gen consoles the next generation of video games consoles are in development,tech,bbc
apple ipod family expands market apple has expanded its ipod family with the release of its,tech,bbc
camera phones are must-haves four times more mobiles with cameras in them will be sold in,tech,bbc
game warnings must be clearer violent video games should carry larger warnings so parents can understand,politics,bbc
strong dollar call halts slide the us dollar s slide against the euro and yen has,business,bbc
chelsea hold arsenal a gripping game between arsenal and chelsea ended with the honours finishing even,sport,bbc
lifestyle governs mobile choice faster better or funkier hardware alone is not going to help phone,tech,bbc
worldcom director ends evidence the former chief financial officer at us telecoms firm worldcom has finished,business,bbc
mild winter drives us oil down 6% us oil prices have fallen by 6% driven down,business,bbc
tsunami to cost sri lanka $1.3bn sri lanka faces a $1.3bn (£691m) bill in 2005 for,business,bbc
o driscoll/gregan lead aid stars ireland s brian o driscoll will lead the northern hemisphere team,sport,bbc
wenger offers mutu hope arsenal boss arsene wenger would consider signing adrian mutu once the striker,sport,bbc
parties build up poll war chests the labour party received more than £5m in donations in,politics,bbc
blair sees greater bush consensus george w bush will display a more consensual approach to world,politics,bbc
fox attacks blair s tory lies tony blair lied when he took the uk to war,politics,bbc
yukos sues four firms for $20bn russian oil firm yukos has sued four companies for their,business,bbc
khodorkovsky quits yukos shares jailed tycoon mikhail khodorkovsky has transferred his controlling stake in oil giant,business,bbc
parker misses england clash tom shanklin will start in the centre for wales against england in,sport,bbc
mallon wades into ne vote battle middlesbrough mayor ray mallon has been drafted in to boost,politics,bbc
anti-spam laws bite spammer hard the net s self-declared spam king is seeking bankruptcy protection.,tech,bbc
lib dems predict best ever poll the lib dems are set for their best results in,politics,bbc
tories unveil quango blitz plans plans to abolish 162 quangos have been unveiled by the conservatives,politics,bbc
fear will help france - laporte france coach bernard laporte believes his team will be scared,sport,bbc
running around the olympics it was back to official duties last week in my role as,sport,bbc
donor attacks blair-brown feud the reported feud between tony blair and gordon brown has prompted a,politics,bbc
